0 0
3.14159265358 0
6.2831853071 0
0 1.767489009377
3.14159265358 2.3350322108225
6.2831853071 1.767489009377
0 4.515696297788955
3.14159265358 3.9481530963273
6.2831853071 4.51569629779
0 6.2831853071
3.14159265358 6.2831853071
8.06560442745249376478e-01 1.61312088549050729701e+00
1.76748900938308797098e+00 1.7674890093830876094e+00
4.51569629779649877807e+00 2.74820728841341117127e+00
5.47662486443433212634e+00 2.33503221084453809028e+00
8.06560442745255646961e-01 3.94815309633504728909e+00
1.76748900938308795797e+00 3.53497801876617509433e+00
4.515696297796499524e+00 4.51569629779649880409e+00
5.47662486443433730145e+00 4.67006442168907884207e+00]
